xpost,ypost,xposp,yposp,0,1,2,3,4,5,6,7,8,9,pred,target
0.81290,0.37188,0.32393,0.41781,0.00003,0.00002,0.00000,0.99165,0.00023,0.00806,0.00000,0.00000,0.00000,0.00000,3,3
0.15273,0.62273,0.81135,0.26384,0.00050,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99949,0.00000,8,8
0.32645,0.68320,0.72545,0.31035,0.00826,0.00278,0.00000,0.00000,0.00019,0.00001,0.00001,0.00002,0.98827,0.00047,8,8
0.09459,0.53144,0.63468,0.10918,0.99886,0.00000,0.00054,0.00000,0.00000,0.00000,0.00000,0.00000,0.00059,0.00000,0,0
0.87406,0.66019,0.38064,0.39430,0.00000,0.00000,0.00000,0.00000,0.00009,0.00000,0.99990,0.00000,0.00000,0.00000,6,6
0.85059,0.66948,0.29791,0.44423,0.00000,0.00000,0.00002,0.00729,0.00004,0.00013,0.99252,0.00000,0.00000,0.00000,6,6
0.74156,0.90078,0.59836,0.58217,0.00000,0.98016,0.00000,0.01918,0.00000,0.00057,0.00000,0.00003,0.00006,0.00000,1,1
0.62159,0.57187,0.36290,0.30371,0.00447,0.00015,0.01906,0.68528,0.00989,0.10509,0.17213,0.00035,0.00355,0.00002,3,6
0.64826,0.44093,0.17106,0.24178,0.00000,0.00000,0.11850,0.43120,0.41400,0.02275,0.01328,0.00026,0.00000,0.00000,3,3
0.55168,0.82886,0.75058,0.61070,0.00000,0.69837,0.00001,0.00011,0.00000,0.00031,0.00016,0.00001,0.00029,0.30074,1,1
0.24779,0.40478,0.26439,0.30539,0.63268,0.00000,0.00028,0.34297,0.00588,0.01611,0.00005,0.00193,0.00010,0.00000,0,0
0.35802,0.96229,0.84699,0.51853,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
0.73394,0.11190,0.13853,0.43644,0.00000,0.00000,0.00013,0.01201,0.34314,0.64469,0.00001,0.00002,0.00000,0.00000,5,5
0.46205,0.01811,0.29087,0.87515,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,7,7
0.48261,0.91243,0.81832,0.51973,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99997,9,9
0.18530,0.79851,0.67141,0.37059,0.00000,0.00008,0.00000,0.00001,0.00939,0.00007,0.00050,0.00000,0.98988,0.00007,8,8
0.73145,0.19992,0.31969,0.45321,0.00000,0.00000,0.00035,0.00246,0.00000,0.87461,0.00003,0.12254,0.00000,0.00000,5,5
0.65064,0.14565,0.58530,0.62121,0.00000,0.00179,0.00003,0.00003,0.00000,0.00001,0.00000,0.98605,0.00000,0.01210,7,7
0.24065,0.61073,0.67512,0.20686,0.05952,0.00001,0.00000,0.00017,0.00001,0.00009,0.00016,0.00001,0.93946,0.00056,8,8
0.94664,0.68945,0.34250,0.47869,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,6,6
0.53867,0.19673,0.37931,0.58054,0.00076,0.87641,0.00037,0.00590,0.00001,0.06899,0.00009,0.03623,0.00001,0.01123,1,7
0.02712,0.39742,0.40690,0.15255,0.99956,0.00000,0.00044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0
0.54058,0.47218,0.31276,0.24471,0.45462,0.00000,0.13645,0.01739,0.36439,0.00764,0.01935,0.00001,0.00015,0.00000,0,4
0.35513,0.91704,0.76729,0.43823,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
0.38741,0.31995,0.25099,0.21869,0.00000,0.00000,0.00023,0.10950,0.76768,0.12245,0.00013,0.00000,0.00000,0.00000,4,5
0.60373,0.32478,0.25121,0.32081,0.00002,0.00000,0.77706,0.20506,0.00420,0.01296,0.00048,0.00022,0.00000,0.00000,2,2
0.60364,0.31237,0.20748,0.45033,0.00000,0.00000,0.00026,0.51941,0.08584,0.38828,0.00000,0.00620,0.00000,0.00000,3,4
0.23790,0.36751,0.35739,0.27784,0.99929,0.00000,0.00000,0.00000,0.00042,0.00000,0.00029,0.00000,0.00000,0.00000,0,0
0.47978,0.87341,0.72413,0.52688,0.00000,0.00274,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99726,9,9
0.87022,0.76582,0.35443,0.53666,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,6,6
0.74318,0.53308,0.30015,0.43704,0.00000,0.00000,0.00006,0.01794,0.00040,0.00083,0.98032,0.00045,0.00000,0.00000,6,6
0.88569,0.26161,0.42971,0.38192,0.00000,0.00000,0.00005,0.00004,0.00020,0.99918,0.00054,0.00000,0.00000,0.00000,5,5
0.42549,0.45612,0.39477,0.26662,0.00002,0.00000,0.00552,0.00153,0.89908,0.00141,0.00139,0.00168,0.08934,0.00001,4,4
0.91740,0.36366,0.12534,0.50169,0.00000,0.00000,0.04492,0.09361,0.00006,0.85188,0.00400,0.00553,0.00000,0.00000,5,5
0.38609,0.79695,0.79061,0.41650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00010,0.99989,9,9
0.63973,0.29203,0.44099,0.35122,0.00002,0.00025,0.06423,0.48324,0.00054,0.39790,0.00322,0.00039,0.05019,0.00002,3,2
0.48489,0.23384,0.16771,0.56711,0.00000,0.00000,0.00024,0.00023,0.97283,0.01036,0.00016,0.01619,0.00000,0.00000,4,4
0.40861,0.72747,0.75394,0.45046,0.06208,0.47154,0.00000,0.00000,0.00004,0.00000,0.00000,0.00003,0.00025,0.46606,1,1
0.40684,0.89574,0.84206,0.42818,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
