xpost,ypost,xposp,yposp,0,1,2,3,4,5,6,7,8,9,pred,target
0.81303,0.37188,0.32959,0.44393,0.00000,0.00007,0.00000,0.96298,0.00000,0.03694,0.00000,0.00000,0.00000,0.00000,3,3
0.15268,0.62284,0.80227,0.23200,0.00039,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99960,0.00000,8,8
0.32636,0.68317,0.74983,0.31928,0.00725,0.00762,0.00000,0.00000,0.00005,0.00000,0.00000,0.00001,0.98441,0.00066,8,8
0.09456,0.53137,0.64985,0.09587,0.99971,0.00000,0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00016,0.00000,0,0
0.87429,0.66033,0.36559,0.42596,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,0.00000,0.00000,0.00000,6,6
0.85041,0.66941,0.34386,0.47420,0.00000,0.00000,0.00002,0.00497,0.00002,0.00018,0.99480,0.00000,0.00000,0.00000,6,6
0.74156,0.90077,0.62251,0.62428,0.00000,0.99943,0.00000,0.00055,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,1,1
0.62161,0.57194,0.34404,0.30010,0.00683,0.00003,0.00402,0.29590,0.00531,0.05111,0.63507,0.00016,0.00154,0.00003,6,6
0.64827,0.44077,0.19035,0.26439,0.00000,0.00000,0.08246,0.55610,0.34339,0.01474,0.00289,0.00042,0.00000,0.00000,3,3
0.55162,0.82871,0.76355,0.59131,0.00000,0.94520,0.00000,0.00001,0.00000,0.00005,0.00001,0.00000,0.00022,0.05451,1,1
0.24778,0.40466,0.27635,0.28234,0.81666,0.00000,0.00012,0.17205,0.00090,0.00948,0.00003,0.00069,0.00007,0.00000,0,0
0.35805,0.96235,0.84853,0.52198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
0.73409,0.11196,0.11051,0.44009,0.00000,0.00000,0.00001,0.00997,0.13160,0.85839,0.00000,0.00004,0.00000,0.00000,5,5
0.46201,0.01806,0.30178,0.90044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,7,7
0.48269,0.91261,0.83054,0.52763,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,9,9
0.18531,0.79853,0.64783,0.35822,0.00006,0.00008,0.00000,0.00001,0.00259,0.00006,0.00050,0.00000,0.99666,0.00003,8,8
0.73144,0.19987,0.27597,0.45853,0.00000,0.00000,0.00018,0.00268,0.00000,0.98990,0.00002,0.00723,0.00000,0.00000,5,5
0.65053,0.14554,0.55076,0.61886,0.00000,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.99970,0.00000,0.00024,7,7
0.24066,0.61080,0.69014,0.20357,0.03132,0.00002,0.00000,0.00009,0.00001,0.00012,0.00003,0.00001,0.96771,0.00070,8,8
0.94653,0.68959,0.35296,0.49220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,6,6
0.53869,0.19662,0.38828,0.63168,0.00029,0.90781,0.00003,0.00634,0.00002,0.02119,0.00004,0.02700,0.00001,0.03727,1,7
0.02701,0.39753,0.42081,0.15956,0.99994,0.00000,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0
0.54066,0.47183,0.32032,0.24850,0.43394,0.00000,0.06309,0.06005,0.38770,0.02714,0.02791,0.00004,0.00012,0.00000,0,4
0.35499,0.91714,0.77674,0.43806,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
0.38743,0.31994,0.24934,0.23020,0.00000,0.00000,0.00015,0.08505,0.72480,0.18989,0.00010,0.00002,0.00000,0.00000,4,5
0.60378,0.32477,0.25525,0.34650,0.00012,0.00000,0.44032,0.50281,0.00179,0.05238,0.00015,0.00243,0.00000,0.00000,3,2
0.60366,0.31238,0.16650,0.47097,0.00000,0.00000,0.00024,0.12604,0.05264,0.80075,0.00001,0.02032,0.00000,0.00000,5,4
0.23785,0.36753,0.39223,0.27804,0.99973,0.00000,0.00000,0.00000,0.00024,0.00000,0.00003,0.00000,0.00000,0.00000,0,0
0.47965,0.87326,0.74131,0.52178,0.00000,0.00139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99861,9,9
0.87026,0.76571,0.38714,0.55222,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,6,6
0.74324,0.53306,0.29933,0.44124,0.00000,0.00000,0.00002,0.00345,0.00015,0.00050,0.99568,0.00019,0.00000,0.00000,6,6
0.88545,0.26149,0.42487,0.38968,0.00000,0.00000,0.00021,0.00009,0.00043,0.99913,0.00015,0.00000,0.00000,0.00000,5,5
0.42563,0.45637,0.39048,0.25906,0.00001,0.00000,0.00592,0.00162,0.83194,0.00148,0.00169,0.00249,0.15483,0.00001,4,4
0.91731,0.36368,0.14399,0.48234,0.00000,0.00000,0.05445,0.22491,0.00005,0.71573,0.00266,0.00219,0.00000,0.00000,5,5
0.38611,0.79704,0.81772,0.41770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.99997,9,9
0.63970,0.29201,0.43750,0.34896,0.00002,0.00047,0.03201,0.59134,0.00008,0.31663,0.00052,0.00032,0.05859,0.00002,3,2
0.48491,0.23382,0.16698,0.56390,0.00001,0.00000,0.00019,0.00020,0.95318,0.01472,0.00021,0.03149,0.00000,0.00000,4,4
0.40867,0.72746,0.78317,0.48310,0.00334,0.84136,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00023,0.15506,1,1
0.40687,0.89568,0.86791,0.43805,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
0.90263,0.24719,0.31855,0.41761,0.00000,0.00000,0.00000,0.00001,0.00000,0.99999,0.00000,0.00000,0.00000,0.00000,5,5
0.35939,0.42607,0.56000,0.25761,0.00001,0.00000,0.00000,0.00000,0.99999,0.00000,0.00000,0.00000,0.00000,0.00000,4,4
0.70757,0.68018,0.22541,0.36128,0.00000,0.00000,0.00033,0.02757,0.00000,0.00043,0.97166,0.00000,0.00000,0.00000,6,6
0.67747,0.17188,0.30170,0.71793,0.00003,0.00024,0.00037,0.00444,0.00000,0.03628,0.00000,0.95862,0.00000,0.00000,7,5
0.53413,0.46519,0.33315,0.38420,0.00002,0.00003,0.00124,0.17384,0.04821,0.46855,0.30745,0.00063,0.00004,0.00001,5,6
0.16385,0.56537,0.64897,0.17862,0.99777,0.00001,0.00013,0.00000,0.00000,0.00002,0.00000,0.00000,0.00207,0.00000,0,0
0.40527,0.90362,0.91691,0.54076,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,9,9
0.67874,0.40800,0.22399,0.34952,0.00000,0.00000,0.01735,0.85303,0.00019,0.12904,0.00039,0.00000,0.00000,0.00000,3,3
0.49524,0.65589,0.54682,0.51085,0.00532,0.00008,0.08200,0.04016,0.00100,0.00253,0.00003,0.03112,0.03567,0.80210,9,9
0.53349,0.07582,0.20139,0.78223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.99996,0.00000,0.00000,7,7
0.74856,0.58589,0.25947,0.36217,0.00000,0.00000,0.00963,0.00154,0.31701,0.00007,0.67139,0.00034,0.00001,0.00000,6,6
0.45705,0.68284,0.59469,0.42531,0.00163,0.00000,0.00002,0.00000,0.00000,0.00000,0.00003,0.00000,0.00001,0.99831,9,9
0.15064,0.73775,0.53952,0.26783,0.00000,0.00000,0.00014,0.00004,0.00001,0.00004,0.00059,0.00000,0.99915,0.00003,8,8
0.64143,0.64016,0.43607,0.31173,0.01356,0.00000,0.85026,0.13485,0.00001,0.00084,0.00001,0.00042,0.00001,0.00003,2,0
0.58511,0.57239,0.28240,0.44536,0.00000,0.00000,0.00007,0.89724,0.00276,0.09730,0.00262,0.00002,0.00000,0.00000,3,3
0.07802,0.73345,0.79741,0.16162,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,0.00000,8,8
0.21940,0.65525,0.69465,0.19979,0.01353,0.00000,0.00002,0.00016,0.00000,0.00001,0.00000,0.00000,0.98624,0.00003,8,8
0.58076,0.22696,0.18999,0.53947,0.00001,0.00000,0.00007,0.00047,0.00162,0.00039,0.00319,0.99426,0.00000,0.00000,7,7
0.60772,0.63398,0.35792,0.49653,0.00069,0.00002,0.00065,0.67833,0.00031,0.02244,0.00414,0.29318,0.00007,0.00019,3,7
0.64655,0.50783,0.43384,0.28645,0.00223,0.00000,0.00323,0.93834,0.01439,0.03958,0.00001,0.00206,0.00017,0.00000,3,4
0.58663,0.45153,0.28165,0.25382,0.00033,0.00001,0.01078,0.20394,0.62360,0.01661,0.14471,0.00000,0.00000,0.00001,4,6
0.42993,0.08293,0.24197,0.70041,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.99999,0.00000,0.00000,7,7
0.86870,0.32842,0.12382,0.33871,0.00000,0.00000,0.00196,0.23813,0.00001,0.75977,0.00012,0.00000,0.00000,0.00000,5,3
0.97325,0.64640,0.36991,0.54365,0.00000,0.00000,0.00000,0.00028,0.00000,0.00022,0.99949,0.00000,0.00000,0.00000,6,6
0.36051,0.66774,0.66239,0.31120,0.00546,0.10426,0.00004,0.00146,0.00004,0.00148,0.00000,0.00001,0.01159,0.87565,9,3
0.78810,0.56067,0.23961,0.47551,0.00000,0.00000,0.03107,0.00440,0.00037,0.11720,0.84697,0.00000,0.00000,0.00000,6,6
0.56271,0.29552,0.25655,0.42205,0.00000,0.00000,0.97339,0.00301,0.01814,0.00005,0.00535,0.00007,0.00000,0.00000,2,2
0.41533,0.67002,0.59771,0.34192,0.00376,0.94812,0.00303,0.00018,0.00093,0.00014,0.00010,0.00000,0.03791,0.00584,1,1
0.19859,0.31742,0.34881,0.35761,0.00000,0.00000,0.99983,0.00000,0.00000,0.00000,0.00017,0.00000,0.00000,0.00000,2,2
0.68903,0.37062,0.35664,0.41123,0.00000,0.00001,0.00023,0.92476,0.07442,0.00044,0.00000,0.00010,0.00000,0.00003,3,3
0.42286,0.14678,0.52307,0.70208,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99982,0.00000,0.00018,7,7
0.20534,0.57988,0.50693,0.05127,0.00135,0.00000,0.94122,0.00731,0.04618,0.00093,0.00034,0.00000,0.00267,0.00001,2,2
0.81935,0.46997,0.17417,0.39177,0.00000,0.00000,0.00004,0.06161,0.00118,0.00020,0.93695,0.00002,0.00000,0.00000,6,6
0.13539,0.65025,0.73185,0.11884,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,0.00000,8,8
0.22587,0.68314,0.65685,0.25575,0.00015,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.99981,0.00001,8,8
